mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_c1,param_c2,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
4.045868794123332,0.4997773845285673,0.5186048348744711,0.02122252213768126,0.8027564461962643,0.0013654909114580297,"{'c1': 0.8027564461962643, 'c2': 0.0013654909114580297}",0.40162271805273836,0.4285714285714285,0.3849206349206349,0.40503826051493386,0.017983277311979528,3
4.263266960779826,0.3085330636683095,0.8154760996500651,0.21451871665374192,1.8083591712027252,0.020506940006327124,"{'c1': 1.8083591712027252, 'c2': 0.020506940006327124}",0.40325865580448067,0.3771428571428571,0.37773359840954274,0.3860450371189602,0.012174255487131212,4
4.60721739133199,0.628839463523109,0.9853338400522867,0.15205766804946558,0.23792073203776534,0.022086634574890636,"{'c1': 0.23792073203776534, 'c2': 0.022086634574890636}",0.4191616766467066,0.47818499127399655,0.4070450097847359,0.434797225901813,0.03107600405409004,1
5.016676743825276,0.27752758225240476,0.8785851001739502,0.2725372727942032,1.2367925111708047,0.15884538146076188,"{'c1': 1.2367925111708047, 'c2': 0.15884538146076188}",0.34947368421052627,0.40298507462686567,0.3976377952755905,0.3833655180376608,0.02406436714646394,5
4.7705009778340655,0.36904689930246587,0.8818469842274984,0.2779253459452678,0.04539775550426024,0.08084932685420047,"{'c1': 0.04539775550426024, 'c2': 0.08084932685420047}",0.3861788617886178,0.4913494809688581,0.40392156862745093,0.42714997046164227,0.04597016259500489,2
